Customer ID,Year,Order Date,Source City,Destination City,Distance,Planned Delivery Date,Actual Delivery Date,Shipment Delay,Price Charged,Cost,Profit
48249,Post Covid,27/12/22,Bhimavaram,Sojat,1998,31/12/22,30/12/22,-1,500,250,250
48250,Covid,16/08/21,Noorpur,Malegaon,364,17/08/21,17/08/21,0,200,154,46
48251,Covid,30/03/21,Nashik,Kailasahar,604,01/04/21,01/04/21,0,200,168,32
48252,Covid,02/08/20,Bhagalpur,Malkapur,850,04/08/20,04/08/20,0,350,283.5,66.5
48253,Covid,30/08/21,Seohara,Pen,997,01/09/21,01/09/21,0,350,287,63
48254,Covid,06/10/21,Bhubaneswar,Tiruchirappalli,2417,11/10/21,13/10/21,2,500,405,95
48255,Covid,02/06/21,Sakti,Parlakhemundi,171,03/06/21,03/06/21,0,100,78,22
48256,Post Covid,27/05/22,Mariani,Nagla,610,29/05/22,29/05/22,0,200,116,84
48257,Covid,25/03/20,Tiptur,Tirukkoyilur,876,27/03/20,27/03/20,0,350,297.5,52.5
48258,Post Covid,08/11/22,Lal Gopalganj Nindaura,Tiruchirappalli,1024,11/11/22,11/11/22,0,350,178.5,171.5
48259,Covid,06/07/20,Murtijapur,Perinthalmanna,1683,10/07/20,11/07/20,1,500,415,85
48260,Covid,12/12/21,Sironj,Periyakulam,2333,17/12/21,19/12/21,2,500,390,110
48261,Post Covid,12/06/22,Navsari,Proddatur,306,13/06/22,13/06/22,0,200,112,88
48262,Covid,25/02/21,Dibrugarh,Pratapgarh,2067,02/03/21,04/03/21,2,500,410,90
48263,Post Covid,06/02/22,Hoshiarpur,Prantij,995,08/02/22,08/02/22,0,350,178.5,171.5
48264,Post Covid,12/06/22,Rajula,Bhagalpur,2279,17/06/22,16/06/22,-1,500,275,225
48265,Post Covid,07/12/22,Bokaro Steel City,Dumka,1223,10/12/22,10/12/22,0,350,192.5,157.5
48266,Covid,07/10/20,Rosera,Polur,2247,12/10/20,14/10/20,2,500,380,120
48267,Post Covid,08/05/22,Motihari,Morena,1964,12/05/22,11/05/22,-1,500,295,205
48268,Post Covid,15/12/22,Faridkot,Kollam,2282,20/12/22,19/12/22,-1,500,260,240
48269,Covid,09/09/21,Sonepur,Tanuku,1055,12/09/21,13/09/21,1,350,290.5,59.5
48270,Covid,24/02/21,Azamgarh,Mirganj,1959,28/02/21,02/03/21,2,500,390,110
48271,Covid,21/06/20,Tikamgarh,Mira-Bhayandar,323,22/06/20,22/06/20,0,200,170,30
48272,Covid,03/11/20,Sadulpur,Paravoor,1102,06/11/20,07/11/20,1,350,273,77
48273,Post Covid,22/07/22,Chaibasa,Nabarangapur,548,24/07/22,24/07/22,0,200,114,86
48274,Covid,12/12/20,Jaggaiahpet,Tulsipur,1355,15/12/20,16/12/20,1,350,266,84
48275,Post Covid,13/04/22,Ramanagaram,Virudhachalam,976,15/04/22,15/04/22,0,350,178.5,171.5
48276,Covid,05/09/21,Eluru,Reengus,2392,10/09/21,12/09/21,2,500,375,125
48277,Post Covid,28/09/22,Unjha,Sultanganj,924,30/09/22,30/09/22,0,350,182,168
48278,Post Covid,07/11/22,Nathdwara,Mhowgaon,791,09/11/22,09/11/22,0,350,182,168
48279,Covid,10/05/20,Yadgir,Rajaldesar,404,11/05/20,11/05/20,0,200,162,38
48280,Covid,25/11/20,Nagarkurnool,Nangal,328,26/11/20,26/11/20,0,200,160,40
48281,Covid,17/01/21,Sangareddy,Maner,1295,20/01/21,21/01/21,1,350,283.5,66.5
48282,Post Covid,26/08/22,Sadalagi,Rajauri,1916,30/08/22,29/08/22,-1,500,260,240
48283,Covid,08/12/21,Anantapur,Pathanamthitta,1105,11/12/21,12/12/21,1,350,269.5,80.5
48284,Covid,11/09/20,Sattur,Jhumri Tilaiya,182,12/09/20,12/09/20,0,100,82,18
48285,Covid,25/10/20,Bhuj,Venkatagiri,1483,28/10/20,29/10/20,1,350,290.5,59.5
48286,Covid,25/07/21,Jind,Panna,65,26/07/21,26/07/21,0,100,76,24
48287,Post Covid,10/02/22,Thoubal,Nagarkurnool,1147,13/02/22,13/02/22,0,350,178.5,171.5
48288,Covid,03/12/20,Mavoor,Sasvad,1335,06/12/20,07/12/20,1,350,269.5,80.5
48289,Post Covid,27/07/22,Utraula,Mount Abu,137,28/07/22,28/07/22,0,100,50,50
48290,Covid,27/05/21,Ron,Parangipettai,1293,30/05/21,31/05/21,1,350,297.5,52.5
48291,Covid,26/11/21,Shegaon,Manglaur,1729,30/11/21,01/12/21,1,500,380,120
48292,Covid,09/11/20,Bhawanipatna,Noorpur,274,10/11/20,10/11/20,0,200,162,38
48293,Covid,23/03/21,Zaidpur,Solan,89,24/03/21,24/03/21,0,100,79,21
48294,Post Covid,06/04/22,Kandukur,Bhiwani,1100,09/04/22,09/04/22,0,350,210,140
48295,Post Covid,18/11/22,Shahpura,Ambejogai,1056,21/11/22,21/11/22,0,350,206.5,143.5
48296,Covid,01/12/21,Gaya,Neemuch,1365,04/12/21,05/12/21,1,350,297.5,52.5
48297,Covid,09/01/21,Darbhanga,Umarga,2336,14/01/21,16/01/21,2,500,410,90
48298,Post Covid,30/10/22,Adalaj,Tiruchengode,373,31/10/22,31/10/22,0,200,108,92
48299,Post Covid,09/02/22,Achhnera,Salur,300,10/02/22,10/02/22,0,200,114,86
48300,Post Covid,13/09/22,Lalitpur,Panniyannur,2003,18/09/22,17/09/22,-1,500,300,200
48301,Post Covid,23/01/22,Makhdumpur,Nowrozabad (Khodargama),1488,26/01/22,26/01/22,0,350,175,175
48302,Covid,10/08/21,Lalsot,Jabalpur,2348,15/08/21,17/08/21,2,500,385,115
48303,Post Covid,09/06/22,Changanassery,Manachanallur,2041,14/06/22,13/06/22,-1,500,255,245
48304,Post Covid,02/07/22,Jagraon,Bageshwar,676,04/07/22,04/07/22,0,200,108,92
48305,Post Covid,22/10/22,Warud,Lunglei,1874,26/10/22,25/10/22,-1,500,285,215
48306,Covid,13/07/21,Belonia,Sirsi,1951,17/07/21,19/07/21,2,500,395,105
48307,Covid,15/05/20,Kothagudem,Bhopal,2332,20/05/20,22/05/20,2,500,380,120
48308,Post Covid,07/08/22,Ranavav,Vadalur,959,09/08/22,09/08/22,0,350,192.5,157.5
48309,Covid,15/10/20,Sambhal,Mangrol,683,17/10/20,17/10/20,0,200,152,48
48310,Covid,18/06/21,O' Valley,Hansi,318,19/06/21,19/06/21,0,200,150,50
48311,Post Covid,30/12/22,Purulia,Dibrugarh,1380,02/01/23,02/01/23,0,350,206.5,143.5
48312,Post Covid,15/05/22,Sirsi,Vinukonda,2385,20/05/22,19/05/22,-1,500,250,250
48313,Post Covid,07/05/22,PandUrban Agglomeration,Samastipur,1667,11/05/22,10/05/22,-1,500,260,240
48314,Post Covid,13/06/22,Rajgarh (Churu),Thanjavur,1738,17/06/22,16/06/22,-1,500,295,205
48315,Covid,23/07/20,Warud,Pandhurna,1182,26/07/20,27/07/20,1,350,262.5,87.5
48316,Covid,30/05/20,Mukhed,Narkatiaganj,822,01/06/20,01/06/20,0,350,297.5,52.5
48317,Covid,05/03/21,Bharuch,Panna,1366,08/03/21,09/03/21,1,350,266,84
48318,Covid,13/05/20,Kharagpur,Vadodara,792,15/05/20,15/05/20,0,350,297.5,52.5
48319,Post Covid,22/11/22,Nanjangud,Valparai,402,23/11/22,23/11/22,0,200,104,96
48320,Post Covid,31/08/22,Patti,Masaurhi,452,01/09/22,01/09/22,0,200,114,86
48321,Post Covid,21/08/22,Mahnar Bazar,Jalandhar,1766,25/08/22,24/08/22,-1,500,250,250
48322,Covid,14/05/21,Srinagar,Pattamundai,2065,19/05/21,21/05/21,2,500,380,120
48323,Post Covid,12/05/22,Usilampatti,Nandgaon,1911,16/05/22,15/05/22,-1,500,295,205
48324,Post Covid,22/08/22,Rajnandgaon,Sirsi,519,24/08/22,24/08/22,0,200,114,86
48325,Post Covid,18/09/22,Malout,Rau,790,20/09/22,20/09/22,0,350,196,154
48326,Post Covid,13/10/22,Anakapalle,Gobindgarh,1308,16/10/22,16/10/22,0,350,196,154
48327,Post Covid,25/02/22,Pauni,Madhupur,416,26/02/22,26/02/22,0,200,116,84
48328,Post Covid,06/04/22,Visnagar,Purwa,2374,11/04/22,10/04/22,-1,500,285,215
48329,Post Covid,16/08/22,Jind,Mansa,548,18/08/22,18/08/22,0,200,116,84
48330,Covid,01/11/21,Nidadavole,Pathanamthitta,1075,04/11/21,05/11/21,1,350,283.5,66.5
48331,Post Covid,18/11/22,Gokak,Yamunanagar,2171,23/11/22,22/11/22,-1,500,260,240
48332,Post Covid,13/12/22,Mathabhanga,Unjha,2004,18/12/22,17/12/22,-1,500,270,230
48333,Post Covid,05/07/22,Mahad,Puttur,326,06/07/22,06/07/22,0,200,108,92
48334,Post Covid,29/01/22,Vaijapur,Shahdol,1162,01/02/22,01/02/22,0,350,178.5,171.5
48335,Post Covid,31/05/22,Hyderabad,Ichalkaranji,147,01/06/22,01/06/22,0,100,53,47
48336,Post Covid,19/05/22,Diphu,Savarkundla,914,21/05/22,21/05/22,0,350,178.5,171.5
48337,Covid,02/12/20,Ranavav,Palghar,481,03/12/20,03/12/20,0,200,164,36
48338,Covid,23/07/21,Solan,Adoor,1588,27/07/21,28/07/21,1,500,395,105
48339,Post Covid,14/01/22,Sardhana,Proddatur,264,15/01/22,15/01/22,0,200,116,84
48340,Covid,27/04/21,Pratapgarh,Gokak,584,29/04/21,29/04/21,0,200,156,44
48341,Covid,04/12/20,Puttur,Gudur,1072,07/12/20,08/12/20,1,350,287,63
48342,Covid,20/12/20,Mandvi,Sirsaganj,884,22/12/20,22/12/20,0,350,280,70
48343,Post Covid,21/04/22,Medininagar (Daltonganj),Tiruchendur,234,22/04/22,22/04/22,0,100,53,47
48344,Covid,14/10/21,Niwai,Kavali,2290,19/10/21,21/10/21,2,500,380,120
48345,Post Covid,25/07/22,Noorpur,Yerraguntla,1119,28/07/22,28/07/22,0,350,192.5,157.5
48346,Post Covid,09/05/22,Sumerpur,Sardhana,1773,13/05/22,12/05/22,-1,500,295,205
48347,Covid,13/09/20,Farooqnagar,Talcher,1117,16/09/20,17/09/20,1,350,266,84
48348,Covid,27/12/20,Sawantwadi,Byasanagar,164,28/12/20,28/12/20,0,100,82,18
48349,Post Covid,03/06/22,Sikar,Tamluk,2482,08/06/22,07/06/22,-1,500,295,205
48350,Post Covid,25/08/22,Jamui,Pallikonda,90,26/08/22,26/08/22,0,100,54,46
48351,Covid,13/04/20,Tumsar,Songadh,1492,16/04/20,17/04/20,1,350,287,63
48352,Covid,13/12/20,Supaul,Panipat,2254,18/12/20,20/12/20,2,500,375,125
48353,Covid,11/08/21,Sri Madhopur,Valparai,1930,15/08/21,17/08/21,2,500,405,95
48354,Covid,06/07/20,Sandila,Tiruchengode,99,07/07/20,07/07/20,0,100,85,15
48355,Post Covid,04/01/22,Silao,Manasa,1265,07/01/22,07/01/22,0,350,196,154
48356,Covid,12/01/21,Barpeta,Salaya,859,14/01/21,14/01/21,0,350,273,77
48357,Covid,02/07/20,Samthar,Venkatagiri,274,03/07/20,03/07/20,0,200,154,46
48358,Post Covid,10/06/22,Barbil,Viswanatham,865,12/06/22,12/06/22,0,350,210,140
48359,Covid,06/08/21,Kharagpur,Pattukkottai,353,07/08/21,07/08/21,0,200,162,38
48360,Covid,14/06/21,Pithapuram,Mayang Imphal,336,15/06/21,15/06/21,0,200,170,30
48361,Covid,18/11/20,Chennai,Punjaipugalur,686,20/11/20,20/11/20,0,200,158,42
48362,Covid,25/08/20,Medak,Tharamangalam,1904,29/08/20,31/08/20,2,500,415,85
48363,Post Covid,08/10/22,Pihani,Rehli,1324,11/10/22,11/10/22,0,350,203,147
48364,Covid,17/10/20,Tenkasi,Kamareddy,986,19/10/20,19/10/20,0,350,276.5,73.5
48365,Post Covid,13/02/22,Sidlaghatta,Puthuppally,2228,18/02/22,17/02/22,-1,500,275,225
48366,Post Covid,24/05/22,Phulera,Manuguru,1354,27/05/22,27/05/22,0,350,199.5,150.5
48367,Covid,28/09/20,Nahan,Pratapgarh,2157,03/10/20,05/10/20,2,500,425,75
48368,Post Covid,28/02/22,Ramnagar,Nagari,171,01/03/22,01/03/22,0,100,53,47
48369,Covid,16/02/21,Sadri,Magadi,747,18/02/21,18/02/21,0,200,164,36
48370,Post Covid,20/06/22,Pathankot,Gooty,2265,25/06/22,24/06/22,-1,500,300,200
48371,Post Covid,07/11/22,Nashik,Rehli,774,09/11/22,09/11/22,0,350,189,161
48372,Covid,25/09/20,Vadodara,Rapar,1075,28/09/20,29/09/20,1,350,290.5,59.5
48373,Post Covid,05/08/22,Unnamalaikadai,Peravurani,1296,08/08/22,08/08/22,0,350,196,154
48374,Covid,08/09/21,Mattannur,Bengaluru,2379,13/09/21,15/09/21,2,500,420,80
48375,Post Covid,22/01/22,Wai,Taki,87,23/01/22,23/01/22,0,100,58,42
48376,Covid,14/05/20,Aligarh,Sholingur,1867,18/05/20,20/05/20,2,500,410,90
48377,Post Covid,09/09/22,Pachore,Zamania,342,10/09/22,10/09/22,0,200,100,100
48378,Post Covid,21/11/22,Puliyankudi,Mavoor,830,23/11/22,23/11/22,0,350,203,147
48379,Post Covid,06/01/22,Raghunathganj,Nellore,996,08/01/22,08/01/22,0,350,192.5,157.5
48380,Post Covid,30/09/22,Adoor,Sahjanwa,1964,04/10/22,03/10/22,-1,500,285,215
48381,Covid,31/12/20,Amalner,Ranibennur,1767,04/01/21,06/01/21,2,500,410,90
48382,Covid,03/08/20,Palia Kalan,Chirala,138,04/08/20,04/08/20,0,100,77,23
48383,Post Covid,16/10/22,Rajakhera,Parvathipuram,2025,21/10/22,20/10/22,-1,500,270,230
48384,Covid,06/06/21,Bhatapara,Lingsugur,1129,09/06/21,10/06/21,1,350,266,84
48385,Covid,17/06/21,Farooqnagar,Rath,1632,21/06/21,22/06/21,1,500,420,80
48386,Post Covid,01/08/22,Obra,Sagwara,2091,06/08/22,05/08/22,-1,500,260,240
48387,Covid,04/10/21,Thana Bhawan,Tirur,1436,07/10/21,08/10/21,1,350,290.5,59.5
48388,Post Covid,05/04/22,Shahganj,Allahabad,167,06/04/22,06/04/22,0,100,58,42
48389,Post Covid,02/11/22,Wai,Manihari,1669,06/11/22,05/11/22,-1,500,290,210
48390,Covid,17/07/20,Uthamapalayam,Bokaro Steel City,983,19/07/20,19/07/20,0,350,294,56
48391,Covid,12/06/21,Raigarh,Markapur,219,13/06/21,13/06/21,0,100,79,21
48392,Post Covid,14/08/22,Rasra,Sherghati,988,16/08/22,16/08/22,0,350,210,140
48393,Post Covid,22/09/22,Deesa,Dumka,1573,26/09/22,25/09/22,-1,500,280,220
48394,Post Covid,12/05/22,Sambhal,Tura,2293,17/05/22,16/05/22,-1,500,280,220
48395,Post Covid,03/09/22,Sinnar,Theni Allinagaram,207,04/09/22,04/09/22,0,100,55,45
48396,Post Covid,12/12/22,Sherghati,Pithampur,308,13/12/22,13/12/22,0,200,118,82
48397,Post Covid,28/04/22,Unnao,Raisen,202,29/04/22,29/04/22,0,100,50,50
48398,Post Covid,04/04/22,Naraura,Hoshiarpur,2203,09/04/22,08/04/22,-1,500,260,240
48399,Post Covid,14/03/22,Pathri,Ramagundam,1478,17/03/22,17/03/22,0,350,189,161
48400,Post Covid,13/10/22,Bhawanipatna,Kadiri,562,15/10/22,15/10/22,0,200,102,98
48401,Post Covid,19/12/22,Kolkata,Palwal,2141,24/12/22,23/12/22,-1,500,295,205
48402,Post Covid,23/11/22,Theni Allinagaram,Panchla,1577,27/11/22,26/11/22,-1,500,290,210
48403,Post Covid,18/09/22,Pachore,Ramnagar,2186,23/09/22,22/09/22,-1,500,260,240
48404,Post Covid,28/11/22,Nokha,Jagdalpur,1976,02/12/22,01/12/22,-1,500,270,230
48405,Covid,02/07/21,Sikanderpur,Savanur,1154,05/07/21,06/07/21,1,350,280,70
48406,Post Covid,25/02/22,Shiggaon,Guwahati,1267,28/02/22,28/02/22,0,350,199.5,150.5
48407,Covid,16/06/21,Rampurhat,Neyveli (TS),900,18/06/21,18/06/21,0,350,294,56
48408,Covid,10/10/20,Nagaur,Solapur,1828,14/10/20,16/10/20,2,500,410,90
48409,Post Covid,22/06/22,Khowai,Chikkamagaluru,143,23/06/22,23/06/22,0,100,58,42
48410,Post Covid,05/05/22,Jhansi,Ramngarh,1942,09/05/22,08/05/22,-1,500,295,205
48411,Post Covid,08/09/22,Gokak,Multai,1137,11/09/22,11/09/22,0,350,185.5,164.5
48412,Post Covid,04/01/22,Sakaleshapura,Patti,1597,08/01/22,07/01/22,-1,500,275,225
48413,Covid,14/12/21,Morshi,Surandai,1456,17/12/21,18/12/21,1,350,283.5,66.5
48414,Covid,10/04/21,Shahade,Sujangarh,1151,13/04/21,14/04/21,1,350,273,77
48415,Post Covid,24/03/22,Saharsa,Tarakeswar,1751,28/03/22,27/03/22,-1,500,270,230
48416,Post Covid,23/02/22,Madanapalle,Ron,2028,28/02/22,27/02/22,-1,500,280,220
48417,Covid,08/02/21,Mirganj,Rosera,1560,12/02/21,13/02/21,1,500,420,80
48418,Post Covid,15/04/22,Warora,Todaraisingh,1383,18/04/22,18/04/22,0,350,178.5,171.5
48419,Covid,11/10/20,Sarni,Jagtial,1943,15/10/20,17/10/20,2,500,375,125
48420,Post Covid,15/03/22,Mundi,Srikakulam,2491,20/03/22,19/03/22,-1,500,260,240
48421,Covid,07/03/21,Rampurhat,Pauri,731,09/03/21,09/03/21,0,200,170,30
48422,Covid,11/03/21,Thiruthuraipoondi,Rudauli,661,13/03/21,13/03/21,0,200,170,30
48423,Covid,24/08/21,Jammalamadugu,Pandharpur,2042,29/08/21,31/08/21,2,500,425,75
48424,Covid,12/09/20,Simdega,Etawah,1039,15/09/20,16/09/20,1,350,273,77
48425,Covid,09/04/20,Jehanabad,Bapatla,326,10/04/20,10/04/20,0,200,166,34
48426,Covid,05/09/20,Tilda Newra,Jagdalpur,1049,08/09/20,09/09/20,1,350,290.5,59.5
48427,Covid,04/09/21,Muzaffarpur,Agra,557,06/09/21,06/09/21,0,200,162,38
48428,Covid,30/03/21,Pilibhit,Alirajpur,1649,03/04/21,04/04/21,1,500,380,120
48429,Post Covid,02/09/22,Arrah,Terdal,1140,05/09/22,05/09/22,0,350,206.5,143.5
48430,Post Covid,02/08/22,Samastipur,Saharsa,1461,05/08/22,05/08/22,0,350,185.5,164.5
48431,Covid,12/09/21,Jaipur,Azamgarh,190,13/09/21,13/09/21,0,100,78,22
48432,Post Covid,17/04/22,Mandsaur,Jhumri Tilaiya,2266,22/04/22,21/04/22,-1,500,295,205
48433,Post Covid,17/06/22,Malkangiri,Rajpipla,1076,20/06/22,20/06/22,0,350,185.5,164.5
48434,Post Covid,30/06/22,Buxar,Sirohi,1710,04/07/22,03/07/22,-1,500,275,225
48435,Post Covid,15/03/22,Siliguri,Zamania,2364,20/03/22,19/03/22,-1,500,295,205
48436,Covid,08/11/20,Kapurthala,Modinagar,2203,13/11/20,15/11/20,2,500,425,75
48437,Covid,10/08/21,Varanasi,Panamattom,1607,14/08/21,15/08/21,1,500,420,80
48438,Post Covid,20/08/22,Kagaznagar,Bilaspur,1239,23/08/22,23/08/22,0,350,185.5,164.5
48439,Post Covid,14/08/22,Sitamarhi,Thoubal,1464,17/08/22,17/08/22,0,350,206.5,143.5
48440,Post Covid,20/06/22,Chilakaluripet,Karimganj,1406,23/06/22,23/06/22,0,350,189,161
48441,Post Covid,30/11/22,Ramtek,Karnal,333,01/12/22,01/12/22,0,200,110,90
48442,Post Covid,28/08/22,Godhra,Pauri,656,30/08/22,30/08/22,0,200,114,86
48443,Covid,11/01/21,Yemmiganur,Tamluk,1310,14/01/21,15/01/21,1,350,283.5,66.5
48444,Covid,05/10/21,Sunam,Rajaldesar,1743,09/10/21,10/10/21,1,500,410,90
48445,Post Covid,04/02/22,Nawanshahr,Bhiwandi,724,06/02/22,06/02/22,0,200,100,100
48446,Covid,24/03/20,Kanhangad,Ron,2320,29/03/20,31/03/20,2,500,390,110
48447,Covid,01/10/20,Ambikapur,Silapathar,1895,05/10/20,07/10/20,2,500,420,80
48448,Post Covid,30/07/22,Palampur,Kendujhar,488,31/07/22,31/07/22,0,200,104,96
48449,Post Covid,18/04/22,Pathri,Margherita,990,20/04/22,20/04/22,0,350,189,161
48450,Post Covid,15/01/22,Dehradun,Baharampur,549,17/01/22,17/01/22,0,200,100,100
48451,Covid,29/07/20,Indore,Mandsaur,1859,02/08/20,04/08/20,2,500,380,120
48452,Covid,21/02/21,Chatra,Dumka,1701,25/02/21,26/02/21,1,500,385,115
48453,Post Covid,14/04/22,Barbil,Mukerian,1843,18/04/22,17/04/22,-1,500,280,220
48454,Covid,01/06/20,Ambejogai,Shoranur,1600,05/06/20,06/06/20,1,500,415,85
48455,Covid,16/05/20,Jammalamadugu,Nasirabad,2074,21/05/20,23/05/20,2,500,425,75
48456,Post Covid,26/02/22,Vyara,Vijayawada,484,27/02/22,27/02/22,0,200,118,82
48457,Post Covid,03/11/22,Nakur,Valsad,1863,07/11/22,06/11/22,-1,500,290,210
48458,Covid,05/01/21,Sahaswan,Monoharpur,2112,10/01/21,12/01/21,2,500,400,100
48459,Covid,28/11/21,Siddipet,Wokha,754,30/11/21,30/11/21,0,350,273,77
48460,Covid,09/08/20,Sojat,Shegaon,1699,13/08/20,14/08/20,1,500,415,85
48461,Covid,26/07/20,Pappinisseri,Zirakpur,2177,31/07/20,02/08/20,2,500,400,100
48462,Covid,02/06/20,Vadalur,Bengaluru,1736,06/06/20,07/06/20,1,500,415,85
48463,Covid,22/11/20,Lalganj,Jagdalpur,2082,27/11/20,29/11/20,2,500,375,125
48464,Covid,01/06/20,Motipur,Sundargarh,1247,04/06/20,05/06/20,1,350,290.5,59.5
48465,Covid,01/05/20,Umred,Bhuj,1690,05/05/20,06/05/20,1,500,375,125
48466,Post Covid,08/05/22,Anjar,Mahasamund,1773,12/05/22,11/05/22,-1,500,260,240
48467,Post Covid,28/01/22,Panagudi,Jhumri Tilaiya,1492,31/01/22,31/01/22,0,350,203,147
48468,Covid,23/04/21,Rampurhat,Wara Seoni,1786,27/04/21,29/04/21,2,500,385,115
48469,Post Covid,02/05/22,Jagraon,Mandideep,2439,07/05/22,06/05/22,-1,500,260,240
48470,Covid,24/03/20,Vaniyambadi,Pilibhit,1530,28/03/20,29/03/20,1,500,415,85
48471,Covid,23/05/21,Raikot,Karimganj,1750,27/05/21,28/05/21,1,500,420,80
48472,Post Covid,20/10/22,Sitapur,Sirsa,1897,24/10/22,23/10/22,-1,500,250,250
48473,Covid,16/11/20,Pattamundai,Phaltan,2326,21/11/20,23/11/20,2,500,395,105
48474,Covid,08/08/21,"Shahabad, Rampur",Zira,1550,12/08/21,13/08/21,1,500,380,120
48475,Post Covid,01/02/22,Tadpatri,Mathura,1294,04/02/22,04/02/22,0,350,203,147
48476,Covid,05/10/20,Mangaldoi,Yamunanagar,1233,08/10/20,09/10/20,1,350,262.5,87.5
48477,Post Covid,02/11/22,Sahjanwa,Raipur,1770,06/11/22,05/11/22,-1,500,280,220
48478,Post Covid,24/09/22,Maharajganj,Marmagao,1074,27/09/22,27/09/22,0,350,206.5,143.5
48479,Post Covid,12/06/22,Mahesana,Mokameh,738,14/06/22,14/06/22,0,200,100,100
48480,Covid,30/07/21,Safipur,Naugachhia,1130,02/08/21,03/08/21,1,350,262.5,87.5
48481,Covid,18/02/21,Pachora,Tuensang,1731,22/02/21,23/02/21,1,500,405,95
48482,Post Covid,31/12/22,Muvattupuzha,Nasirabad,1124,03/01/23,03/01/23,0,350,199.5,150.5
48483,Post Covid,06/07/22,Bhagalpur,Mahnar Bazar,1128,09/07/22,09/07/22,0,350,185.5,164.5
48484,Covid,22/01/21,Vinukonda,Malkangiri,418,23/01/21,23/01/21,0,200,154,46
48485,Post Covid,17/09/22,Lalitpur,Nowrozabad (Khodargama),1138,20/09/22,20/09/22,0,350,210,140
48486,Covid,10/07/20,Pusad,Tarana,1352,13/07/20,14/07/20,1,350,283.5,66.5
48487,Post Covid,10/11/22,Sibsagar,Narsinghgarh,88,11/11/22,11/11/22,0,100,59,41
48488,Covid,28/05/20,Shivamogga,Hisar,1860,01/06/20,03/06/20,2,500,405,95
48489,Post Covid,18/08/22,Hugli-Chinsurah,Agartala,153,19/08/22,19/08/22,0,100,56,44
48490,Covid,21/03/21,Kozhikode,Coimbatore,2073,26/03/21,28/03/21,2,500,425,75
48491,Covid,29/11/21,Vadodara,Nandgaon,577,01/12/21,01/12/21,0,200,170,30
48492,Covid,21/10/20,Nelamangala,Uravakonda,300,22/10/20,22/10/20,0,200,170,30
48493,Covid,04/11/21,Sankari,Anand,1478,07/11/21,08/11/21,1,350,269.5,80.5
48494,Covid,08/09/21,Khanna,Sanduru,1220,11/09/21,12/09/21,1,350,262.5,87.5
48495,Post Covid,24/07/22,Vikramasingapuram,Balaghat,2173,29/07/22,28/07/22,-1,500,250,250
48496,Covid,24/11/20,Manwath,Macherla,694,26/11/20,26/11/20,0,200,162,38
48497,Post Covid,18/12/22,Saharsa,Jammu,527,20/12/22,20/12/22,0,200,116,84
48498,Covid,06/09/20,Samana,Ujhani,2237,11/09/20,13/09/20,2,500,415,85
48499,Covid,04/01/21,Vellore,Nashik,243,05/01/21,05/01/21,0,100,76,24
48500,Post Covid,25/05/22,Malout,Nakodar,1489,28/05/22,28/05/22,0,350,189,161
48501,Covid,16/12/21,Erode,Aruppukkottai,1501,20/12/21,21/12/21,1,500,400,100
48502,Covid,04/03/21,Alirajpur,Yevla,1231,07/03/21,08/03/21,1,350,262.5,87.5
48503,Post Covid,06/02/22,Khambhat,Thiruvarur,943,08/02/22,08/02/22,0,350,210,140
48504,Post Covid,14/08/22,Yevla,Srivilliputhur,1003,17/08/22,17/08/22,0,350,196,154
48505,Post Covid,17/08/22,Pilibhit,Tinsukia,154,18/08/22,18/08/22,0,100,60,40
48506,Post Covid,14/07/22,Brahmapur,Rajauri,1510,18/07/22,17/07/22,-1,500,285,215
48507,Covid,02/08/20,Kohima,Nagar,879,04/08/20,04/08/20,0,350,269.5,80.5
48508,Covid,11/04/21,Rajam,Vadodara,1722,15/04/21,16/04/21,1,500,415,85
48509,Covid,28/10/21,Erode,Tharad,2215,02/11/21,04/11/21,2,500,385,115
48510,Post Covid,31/07/22,Rayachoti,Udgir,1711,04/08/22,03/08/22,-1,500,300,200
48511,Post Covid,22/04/22,Sahaswan,Adilabad,2271,27/04/22,26/04/22,-1,500,290,210
48512,Covid,19/09/21,Bankura,"Morinda, India",2175,24/09/21,26/09/21,2,500,415,85
48513,Post Covid,04/05/22,Thangadh,Dalli-Rajhara,753,06/05/22,06/05/22,0,350,178.5,171.5
48514,Covid,04/09/20,Niwai,Faridkot,1210,07/09/20,08/09/20,1,350,290.5,59.5
48515,Post Covid,03/10/22,Sahjanwa,Ashok Nagar,963,05/10/22,05/10/22,0,350,199.5,150.5
48516,Post Covid,21/06/22,Gooty,Hardoi ,494,22/06/22,22/06/22,0,200,114,86
48517,Post Covid,02/09/22,Visnagar,Hindupur,1292,05/09/22,05/09/22,0,350,203,147
48518,Covid,25/04/20,Guntakal,Bharuch,1680,29/04/20,30/04/20,1,500,415,85
48519,Post Covid,05/12/22,Chatra,Petlad,2130,10/12/22,09/12/22,-1,500,300,200
48520,Covid,30/03/20,Jhansi,Kapurthala,1687,03/04/20,04/04/20,1,500,410,90
48521,Post Covid,20/08/22,Pilibanga,Thuraiyur,1142,23/08/22,23/08/22,0,350,210,140
48522,Post Covid,15/11/22,Una,Nakodar,220,16/11/22,16/11/22,0,100,59,41
48523,Post Covid,25/05/22,Nawabganj,Khair,1873,29/05/22,28/05/22,-1,500,290,210
